"file","degree","in","out"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Position-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Posterize-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Power-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Precision-Modes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Preview-Mode-Control.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Preview-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Procedural-Nodes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Projection-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Property-Types.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Radial-Shear-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Radians-To-Degrees-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Random-Range-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Reciprocal-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Reciprocal-Square-Root-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Rectangle-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Reflection-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Reflection-Probe-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Refract-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Rejection-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Remap-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Replace-Color-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Rotate-About-Axis-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Rotate-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Round-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Rounded-Polygon-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Rounded-Rectangle-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sample-Cubemap-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sample-Gradient-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sample-Reflected-Cubemap-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sample-Texture-2D-Array-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sample-Texture-2D-LOD-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sample-Texture-2D-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sample-Texture-3D-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sample-Virtual-Texture-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sampler-State-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Saturate-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Saturation-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sawtooth-Wave-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Scene-Color-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Scene-Depth-Difference-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Scene-Depth-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sclera-Iris-Blend-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sclera-Limbal-Ring-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sclera-UV-Location-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Screen-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Screen-Position-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Asset.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Preferences.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Project-Settings.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-Feature-Examples.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-Production-Ready-Decal.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-Production-Ready-Detail.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-Production-Ready-Lit.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-Production-Ready-Misc.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-Production-Ready-Post.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-Production-Ready-Rock.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-Production-Ready-Tutorial.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-Production-Ready-Water.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-Production-Ready-Weather.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-Production-Ready.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-UGUI-Shaders-Custom-nodes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-UGUI-Shaders-Custom-UI-components.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-UGUI-Shaders-Examples.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-UGUI-Shaders-Getting-Started.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-UGUI-Shaders-How-tos-aspect-ratio.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-UGUI-Shaders-How-tos-Button.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-UGUI-Shaders-How-tos-Res-indepenent.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-UGUI-Shaders-How-tos.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-UGUI-Shaders-Notes-on-performance.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-UGUI-Shaders-Subgraph-nodes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Sample-UGUI-Shaders.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Graph-Window.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Shader-Stage.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/ShaderGraph-Samples.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sign-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Simple-Noise-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sine-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Slider-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Smoothstep-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/SpeedTree8-SubGraphAssets.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sphere-Mask-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Spherize-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Split-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Split-Texture-Transform-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Square-Root-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Square-Wave-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Step-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sticky-Notes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sub-graph-Asset.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sub-Graph-Dropdown-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sub-graph-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Sub-graph.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Subtract-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/surface-options.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Swizzle-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/TableOfContents.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Tangent-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Tangent-Vector-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Texture-2D-Array-Asset-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Texture-2D-Asset-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Texture-3D-Asset-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Texture-Size-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/ThreadMapDetail-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Tiling-And-Offset-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Time-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Transform-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Transformation-Matrix-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Triangle-Wave-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Triplanar-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Truncate-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Twirl-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/ui-reference.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Upgrade-Guide-10-0-x.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Utility-Nodes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/UV-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/UV-Nodes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/UVCombine-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Vector-2-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Vector-3-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Vector-4-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Vertex-Color-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Vertex-ID-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/View-Direction-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/View-Vector-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/Voronoi-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/whats-new.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/White-Balance-Node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/hdrp-latest-link.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/nodes-additional-settings.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/nodes-all-contexts.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/nodes-compatibility-all.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/nodes-compatibility-hdrp.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/nodes-controls.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/nodes-fragment-only.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/nodes-generated-code.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/nodes-inputs.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/nodes-outputs.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/nodes-related.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/nodes-single-control.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/nodes-single-input.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/nodes-single-output.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/nodes-subgraph-node.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/sg-node-fragment-only.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/sample-nodes/nodes-sample-errors.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/sample-nodes/nodes-sample-fragment-lod.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/sample-nodes/nodes-sample-mip-bias-sample-mode-table.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/sample-nodes/nodes-sample-mip-mode-table.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.shadergraph@ed1bdfe1a012/Documentation~/snippets/sample-nodes/nodes-sample-rgba-output-table.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/CHANGELOG.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/LICENSE.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/Third Party Notices.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/Documentation~/classes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/Documentation~/cmd-line-args.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/Documentation~/index.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/Documentation~/measure-custom.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/Documentation~/measure-frames.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/Documentation~/measure-method.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/Documentation~/measure-profile-markers.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/Documentation~/measure-scope.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/Documentation~/TableOfContents.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/Documentation~/taking-measurements.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/Documentation~/test-attributes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/Documentation~/viewing-results.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework.performance@0840f58e4562/Documentation~/writing-tests.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/CHANGELOG.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/CONTRIBUTING.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/LICENSE.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/QAReport.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/edit-mode-vs-play-mode-tests.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/extending.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/extension-get-test-results.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/extension-retrieve-test-list.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/extension-run-tests.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/getting-started.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/index.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/manual.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-actions-outside-tests.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-async-tests.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-attribute-conditionalignore.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-attribute-parameterizedignore.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-attribute-testmustexpectalllogs.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-attribute-testplayerbuildmodifier.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-attribute-testruncallback.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-attribute-unityplatform.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-attribute-unitytest.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-command-line.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-comparer-color.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-comparer-equals.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-comparer-float.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-comparer-quaternion.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-comparer-vector2.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-comparer-vector3.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-comparer-vector4.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-custom-assertion.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-custom-attributes.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-custom-constraints.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-custom-equality-comparers.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-custom-yield-instructions.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-execution-settings.md","0","0","0"
"desarrollo/unity_project/Library/PackageCache/com.unity.test-framework@da1fb3d479aa/Documentation~/reference-filter.md","0","0","0"
